,Province_State,Date,Confirmed_Cases
4112,Virgin Islands,2020-04-01,30
4113,Virginia,2020-04-01,1483
4114,Washington,2020-04-01,5608
4115,West Virginia,2020-04-01,191
4116,Wisconsin,2020-04-01,1556
4117,Wyoming,2020-04-01,130
4118,Alabama,2020-04-02,1233
4119,Alaska,2020-04-02,143
4120,American Samoa,2020-04-02,0
4121,Arizona,2020-04-02,1715
4122,Arkansas,2020-04-02,643
4123,California,2020-04-02,10773
4124,Colorado,2020-04-02,3342
4125,Connecticut,2020-04-02,3824
4126,Delaware,2020-04-02,393
4127,Diamond Princess,2020-04-02,49
4128,District of Columbia,2020-04-02,653
4129,Florida,2020-04-02,9008
4130,Georgia,2020-04-02,5348
4131,Grand Princess,2020-04-02,103
4132,Guam,2020-04-02,82
4133,Hawaii,2020-04-02,256
4134,Idaho,2020-04-02,776
4135,Illinois,2020-04-02,7695
4136,Indiana,2020-04-02,3038
4137,Iowa,2020-04-02,614
4138,Kansas,2020-04-02,553
4139,Kentucky,2020-04-02,770
4140,Louisiana,2020-04-02,9149
4141,Maine,2020-04-02,376
4142,Maryland,2020-04-02,2331
4143,Massachusetts,2020-04-02,8966
4144,Michigan,2020-04-02,10791
4145,Minnesota,2020-04-02,742
4146,Mississippi,2020-04-02,1177
4147,Missouri,2020-04-02,1857
4148,Montana,2020-04-02,241
4149,Nebraska,2020-04-02,246
4150,Nevada,2020-04-02,1463
4151,New Hampshire,2020-04-02,479
4152,New Jersey,2020-04-02,25590
4153,New Mexico,2020-04-02,388
4154,New York,2020-04-02,92506
4155,North Carolina,2020-04-02,1977
4156,North Dakota,2020-04-02,159
4157,Northern Mariana Islands,2020-04-02,6
4158,Ohio,2020-04-02,2901
4159,Oklahoma,2020-04-02,881
4160,Oregon,2020-04-02,826
4161,Pennsylvania,2020-04-02,7268
4162,Puerto Rico,2020-04-02,316
4163,Rhode Island,2020-04-02,645
4164,South Carolina,2020-04-02,1554
4165,South Dakota,2020-04-02,165
4166,Tennessee,2020-04-02,3013
4167,Texas,2020-04-02,5069
4168,Utah,2020-04-02,1092
4169,Vermont,2020-04-02,338
4170,Virgin Islands,2020-04-02,30
4171,Virginia,2020-04-02,1706
4172,Washington,2020-04-02,6389
4173,West Virginia,2020-04-02,216
4174,Wisconsin,2020-04-02,1748
4175,Wyoming,2020-04-02,150
4176,Alabama,2020-04-03,1495
4177,Alaska,2020-04-03,157
4178,American Samoa,2020-04-03,0
4179,Arizona,2020-04-03,1937
4180,Arkansas,2020-04-03,704
4181,California,2020-04-03,12004
4182,Colorado,2020-04-03,3742
4183,Connecticut,2020-04-03,4914
4184,Delaware,2020-04-03,450
4185,Diamond Princess,2020-04-03,49
4186,District of Columbia,2020-04-03,757
4187,Florida,2020-04-03,10268
4188,Georgia,2020-04-03,5831
4189,Grand Princess,2020-04-03,103
4190,Guam,2020-04-03,84
4191,Hawaii,2020-04-03,319
4192,Idaho,2020-04-03,891
4193,Illinois,2020-04-03,8904
4194,Indiana,2020-04-03,3437
4195,Iowa,2020-04-03,699
4196,Kansas,2020-04-03,629
4197,Kentucky,2020-04-03,770
4198,Louisiana,2020-04-03,10297
4199,Maine,2020-04-03,432
4200,Maryland,2020-04-03,2758
4201,Massachusetts,2020-04-03,10402
4202,Michigan,2020-04-03,12744
4203,Minnesota,2020-04-03,788
4204,Mississippi,2020-04-03,1358
4205,Missouri,2020-04-03,1864
4206,Montana,2020-04-03,243
4207,Nebraska,2020-04-03,279
4208,Nevada,2020-04-03,1514
4209,New Hampshire,2020-04-03,479
4210,New Jersey,2020-04-03,29895
4211,New Mexico,2020-04-03,534
4212,New York,2020-04-03,102987
4213,North Carolina,2020-04-03,2251
4214,North Dakota,2020-04-03,173
4215,Northern Mariana Islands,2020-04-03,6
4216,Ohio,2020-04-03,3312
4217,Oklahoma,2020-04-03,990
4218,Oregon,2020-04-03,899
4219,Pennsylvania,2020-04-03,8570
4220,Puerto Rico,2020-04-03,316
4221,Rhode Island,2020-04-03,711
4222,South Carolina,2020-04-03,1700
4223,South Dakota,2020-04-03,187
4224,Tennessee,2020-04-03,3067
4225,Texas,2020-04-03,5734
4226,Utah,2020-04-03,1253
4227,Vermont,2020-04-03,389
4228,Virgin Islands,2020-04-03,37
4229,Virginia,2020-04-03,2012
4230,Washington,2020-04-03,6846
4231,West Virginia,2020-04-03,237
4232,Wisconsin,2020-04-03,2012
4233,Wyoming,2020-04-03,162
4234,Alabama,2020-04-04,1614
4235,Alaska,2020-04-04,171
4236,American Samoa,2020-04-04,0
4237,Arizona,2020-04-04,2187
4238,Arkansas,2020-04-04,743
4239,California,2020-04-04,12837
4240,Colorado,2020-04-04,4188
4241,Connecticut,2020-04-04,5276
4242,Delaware,2020-04-04,593
4243,Diamond Princess,2020-04-04,49
4244,District of Columbia,2020-04-04,902
4245,Florida,2020-04-04,11537
4246,Georgia,2020-04-04,6160
4247,Grand Princess,2020-04-04,103
4248,Guam,2020-04-04,93
4249,Hawaii,2020-04-04,351
4250,Idaho,2020-04-04,1022
4251,Illinois,2020-04-04,10357
4252,Indiana,2020-04-04,3953
4253,Iowa,2020-04-04,787
4254,Kansas,2020-04-04,698
4255,Kentucky,2020-04-04,917
4256,Louisiana,2020-04-04,12496
4257,Maine,2020-04-04,456
4258,Maryland,2020-04-04,3125
4259,Massachusetts,2020-04-04,11736
4260,Michigan,2020-04-04,14225
4261,Minnesota,2020-04-04,865
4262,Mississippi,2020-04-04,1455
4263,Missouri,2020-04-04,2310
4264,Montana,2020-04-04,265
4265,Nebraska,2020-04-04,321
4266,Nevada,2020-04-04,1742
4267,New Hampshire,2020-04-04,540
4268,New Jersey,2020-04-04,34124
4269,New Mexico,2020-04-04,534
4270,New York,2020-04-04,113833
4271,North Carolina,2020-04-04,2486
4272,North Dakota,2020-04-04,186
4273,Northern Mariana Islands,2020-04-04,6
4274,Ohio,2020-04-04,3739
4275,Oklahoma,2020-04-04,1161
4276,Oregon,2020-04-04,899
4277,Pennsylvania,2020-04-04,10444
4278,Puerto Rico,2020-04-04,452
4279,Rhode Island,2020-04-04,806
4280,South Carolina,2020-04-04,1917
4281,South Dakota,2020-04-04,212
4282,Tennessee,2020-04-04,3322
4283,Texas,2020-04-04,6567
4284,Utah,2020-04-04,1432
4285,Vermont,2020-04-04,461
4286,Virgin Islands,2020-04-04,40
4287,Virginia,2020-04-04,2407
4288,Washington,2020-04-04,7247
4289,West Virginia,2020-04-04,282
4290,Wisconsin,2020-04-04,2030
4291,Wyoming,2020-04-04,187
4292,Alabama,2020-04-05,1765
4293,Alaska,2020-04-05,185
4294,American Samoa,2020-04-05,0
4295,Arizona,2020-04-05,2486
4296,Arkansas,2020-04-05,837
4297,California,2020-04-05,15034
4298,Colorado,2020-04-05,4950
4299,Connecticut,2020-04-05,5675
4300,Delaware,2020-04-05,673
4301,Diamond Princess,2020-04-05,49
4302,District of Columbia,2020-04-05,1002
4303,Florida,2020-04-05,12350
4304,Georgia,2020-04-05,6647
4305,Grand Princess,2020-04-05,103
4306,Guam,2020-04-05,112
4307,Hawaii,2020-04-05,371
4308,Idaho,2020-04-05,1078
4309,Illinois,2020-04-05,11259
4310,Indiana,2020-04-05,4411
4311,Iowa,2020-04-05,869
4312,Kansas,2020-04-05,751
4313,Kentucky,2020-04-05,955
4314,Louisiana,2020-04-05,13010
4315,Maine,2020-04-05,470
4316,Maryland,2020-04-05,3617
4317,Massachusetts,2020-04-05,12500
4318,Michigan,2020-04-05,15718
4319,Minnesota,2020-04-05,935
4320,Mississippi,2020-04-05,1638
4321,Missouri,2020-04-05,2347
4322,Montana,2020-04-05,286
4323,Nebraska,2020-04-05,364
4324,Nevada,2020-04-05,1855
4325,New Hampshire,2020-04-05,621
4326,New Jersey,2020-04-05,37505
4327,New Mexico,2020-04-05,670
4328,New York,2020-04-05,123160
4329,North Carolina,2020-04-05,2649
4330,North Dakota,2020-04-05,207
4331,Northern Mariana Islands,2020-04-05,6
4332,Ohio,2020-04-05,4043
4333,Oklahoma,2020-04-05,1254
4334,Oregon,2020-04-05,1068
4335,Pennsylvania,2020-04-05,11589
4336,Puerto Rico,2020-04-05,475
4337,Rhode Island,2020-04-05,922
4338,South Carolina,2020-04-05,2049
4339,South Dakota,2020-04-05,240
4340,Tennessee,2020-04-05,3633
4341,Texas,2020-04-05,7209
4342,Utah,2020-04-05,1603
4343,Vermont,2020-04-05,512
4344,Virgin Islands,2020-04-05,42
4345,Virginia,2020-04-05,2640
4346,Washington,2020-04-05,7825
4347,West Virginia,2020-04-05,324
4348,Wisconsin,2020-04-05,2320
4349,Wyoming,2020-04-05,197
4350,Alabama,2020-04-06,1952
4351,Alaska,2020-04-06,190
4352,American Samoa,2020-04-06,0
4353,Arizona,2020-04-06,2732
4354,Arkansas,2020-04-06,875
4355,California,2020-04-06,16019
4356,Colorado,2020-04-06,5183
4357,Connecticut,2020-04-06,6906
4358,Delaware,2020-04-06,783
4359,Diamond Princess,2020-04-06,49
4360,District of Columbia,2020-04-06,1097
4361,Florida,2020-04-06,13324
4362,Georgia,2020-04-06,7314
4363,Grand Princess,2020-04-06,103
4364,Guam,2020-04-06,113
4365,Hawaii,2020-04-06,387
4366,Idaho,2020-04-06,1101
4367,Illinois,2020-04-06,12262
4368,Indiana,2020-04-06,4956
4369,Iowa,2020-04-06,946
4370,Kansas,2020-04-06,849
4371,Kentucky,2020-04-06,955
4372,Louisiana,2020-04-06,14867
4373,Maine,2020-04-06,499
4374,Maryland,2020-04-06,4045
4375,Massachusetts,2020-04-06,13837
4376,Michigan,2020-04-06,17221
4377,Minnesota,2020-04-06,986
4378,Mississippi,2020-04-06,1738
4379,Missouri,2020-04-06,2736
4380,Montana,2020-04-06,299
4381,Nebraska,2020-04-06,417
4382,Nevada,2020-04-06,1953
4383,New Hampshire,2020-04-06,715
4384,New Jersey,2020-04-06,41090
4385,New Mexico,2020-04-06,757
4386,New York,2020-04-06,131815
4387,North Carolina,2020-04-06,2962
4388,North Dakota,2020-04-06,225
4389,Northern Mariana Islands,2020-04-06,6
4390,Ohio,2020-04-06,4453
4391,Oklahoma,2020-04-06,1329
4392,Oregon,2020-04-06,1068
4393,Pennsylvania,2020-04-06,13127
4394,Puerto Rico,2020-04-06,513
4395,Rhode Island,2020-04-06,1082
4396,South Carolina,2020-04-06,2232
4397,South Dakota,2020-04-06,288
4398,Tennessee,2020-04-06,3802
4399,Texas,2020-04-06,8043
4400,Utah,2020-04-06,1680
4401,Vermont,2020-04-06,543
4402,Virgin Islands,2020-04-06,43
4403,Virginia,2020-04-06,2878
4404,Washington,2020-04-06,8311
4405,West Virginia,2020-04-06,345
4406,Wisconsin,2020-04-06,2449
4407,Wyoming,2020-04-06,210
4408,Alabama,2020-04-07,2169
4409,Alaska,2020-04-07,213
4410,American Samoa,2020-04-07,0
4411,Arizona,2020-04-07,2870
4412,Arkansas,2020-04-07,946
4413,California,2020-04-07,17351
4414,Colorado,2020-04-07,5429
4415,Connecticut,2020-04-07,7781
4416,Delaware,2020-04-07,928
4417,Diamond Princess,2020-04-07,49
4418,District of Columbia,2020-04-07,1211
4419,Florida,2020-04-07,14545
4420,Georgia,2020-04-07,8822
4421,Grand Princess,2020-04-07,103
4422,Guam,2020-04-07,121
4423,Hawaii,2020-04-07,410
4424,Idaho,2020-04-07,1170
4425,Illinois,2020-04-07,12271
4426,Indiana,2020-04-07,5510
4427,Iowa,2020-04-07,1046
4428,Kansas,2020-04-07,912
4429,Kentucky,2020-04-07,1149
4430,Louisiana,2020-04-07,16284
4431,Maine,2020-04-07,519
4432,Maryland,2020-04-07,4371
4433,Massachusetts,2020-04-07,15202
4434,Michigan,2020-04-07,18970
4435,Minnesota,2020-04-07,1069
4436,Mississippi,2020-04-07,1915
4437,Missouri,2020-04-07,3130
4438,Montana,2020-04-07,319
4439,Nebraska,2020-04-07,447
4440,Nevada,2020-04-07,2124
4441,New Hampshire,2020-04-07,715
4442,New Jersey,2020-04-07,44416
4443,New Mexico,2020-04-07,876
4444,New York,2020-04-07,139875
4445,North Carolina,2020-04-07,3299
4446,North Dakota,2020-04-07,237
4447,Northern Mariana Islands,2020-04-07,6
4448,Ohio,2020-04-07,4782
4449,Oklahoma,2020-04-07,1474
4450,Oregon,2020-04-07,1132
4451,Pennsylvania,2020-04-07,14853
4452,Puerto Rico,2020-04-07,573
4453,Rhode Island,2020-04-07,1229
4454,South Carolina,2020-04-07,2417
4455,South Dakota,2020-04-07,320
4456,Tennessee,2020-04-07,4139
4457,Texas,2020-04-07,8925
4458,Utah,2020-04-07,1746
4459,Vermont,2020-04-07,575
4460,Virgin Islands,2020-04-07,43
4461,Virginia,2020-04-07,3335
4462,Washington,2020-04-07,8692
4463,West Virginia,2020-04-07,412
4464,Wisconsin,2020-04-07,2578
4465,Wyoming,2020-04-07,216
4466,Alabama,2020-04-08,2328
4467,Alaska,2020-04-08,226
4468,American Samoa,2020-04-08,0
4469,Arizona,2020-04-08,3036
4470,Arkansas,2020-04-08,1000
4471,California,2020-04-08,18897
4472,Colorado,2020-04-08,5655
4473,Connecticut,2020-04-08,7781
4474,Delaware,2020-04-08,1116
4475,Diamond Princess,2020-04-08,49
4476,District of Columbia,2020-04-08,1440
4477,Florida,2020-04-08,15456
4478,Georgia,2020-04-08,9901
4479,Grand Princess,2020-04-08,103
4480,Guam,2020-04-08,121
4481,Hawaii,2020-04-08,410
4482,Idaho,2020-04-08,1210
4483,Illinois,2020-04-08,15078
4484,Indiana,2020-04-08,5943
4485,Iowa,2020-04-08,1145
4486,Kansas,2020-04-08,1046
4487,Kentucky,2020-04-08,1149
4488,Louisiana,2020-04-08,17030
4489,Maine,2020-04-08,537
4490,Maryland,2020-04-08,5529
4491,Massachusetts,2020-04-08,16790
4492,Michigan,2020-04-08,20346
4493,Minnesota,2020-04-08,1154
4494,Mississippi,2020-04-08,2003
4495,Missouri,2020-04-08,3209
4496,Montana,2020-04-08,332
4497,Nebraska,2020-04-08,519
4498,Nevada,2020-04-08,2259
4499,New Hampshire,2020-04-08,747
4500,New Jersey,2020-04-08,47437
4501,New Mexico,2020-04-08,902
4502,New York,2020-04-08,151061
4503,North Carolina,2020-04-08,3499
4504,North Dakota,2020-04-08,251
4505,Northern Mariana Islands,2020-04-08,6
4506,Ohio,2020-04-08,5148
4507,Oklahoma,2020-04-08,1526
4508,Oregon,2020-04-08,1181
4509,Pennsylvania,2020-04-08,16631
4510,Puerto Rico,2020-04-08,620
4511,Rhode Island,2020-04-08,1450
4512,South Carolina,2020-04-08,2417
4513,South Dakota,2020-04-08,393
4514,Tennessee,2020-04-08,4363
4515,Texas,2020-04-08,9777
4516,Utah,2020-04-08,1855
4517,Vermont,2020-04-08,605
4518,Virgin Islands,2020-04-08,45
4519,Virginia,2020-04-08,3645
4520,Washington,2020-04-08,9276
4521,West Virginia,2020-04-08,483
4522,Wisconsin,2020-04-08,2710
4523,Wyoming,2020-04-08,221
4524,Alabama,2020-04-09,2703
4525,Alaska,2020-04-09,235
4526,American Samoa,2020-04-09,0
4527,Arizona,2020-04-09,3018
4528,Arkansas,2020-04-09,1119
4529,California,2020-04-09,19710
4530,Colorado,2020-04-09,5655
4531,Connecticut,2020-04-09,9784
4532,Delaware,2020-04-09,1209
4533,Diamond Princess,2020-04-09,49
4534,District of Columbia,2020-04-09,1523
4535,Florida,2020-04-09,16364
4536,Georgia,2020-04-09,10566
4537,Grand Princess,2020-04-09,103
4538,Guam,2020-04-09,128
4539,Hawaii,2020-04-09,442
4540,Idaho,2020-04-09,1232
4541,Illinois,2020-04-09,15079
4542,Indiana,2020-04-09,6351
4543,Iowa,2020-04-09,1270
4544,Kansas,2020-04-09,1116
4545,Kentucky,2020-04-09,1341
4546,Louisiana,2020-04-09,18283
4547,Maine,2020-04-09,560
4548,Maryland,2020-04-09,6185
4549,Massachusetts,2020-04-09,18941
4550,Michigan,2020-04-09,21504
4551,Minnesota,2020-04-09,1240
4552,Mississippi,2020-04-09,2260
4553,Missouri,2020-04-09,3432
4554,Montana,2020-04-09,354
4555,Nebraska,2020-04-09,568
4556,Nevada,2020-04-09,2456
4557,New Hampshire,2020-04-09,819
4558,New Jersey,2020-04-09,51027
4559,New Mexico,2020-04-09,865
4560,New York,2020-04-09,161779
4561,North Carolina,2020-04-09,3736
4562,North Dakota,2020-04-09,269
4563,Northern Mariana Islands,2020-04-09,6
4564,Ohio,2020-04-09,5512
4565,Oklahoma,2020-04-09,1686
4566,Oregon,2020-04-09,1321
4567,Pennsylvania,2020-04-09,18300
4568,Puerto Rico,2020-04-09,683
4569,Rhode Island,2020-04-09,1727
4570,South Carolina,2020-04-09,2793
4571,South Dakota,2020-04-09,447
4572,Tennessee,2020-04-09,4634
4573,Texas,2020-04-09,11208
4574,Utah,2020-04-09,1856
4575,Vermont,2020-04-09,628
4576,Virgin Islands,2020-04-09,45
4577,Virginia,2020-04-09,4042
4578,Washington,2020-04-09,9639
4579,West Virginia,2020-04-09,514
4580,Wisconsin,2020-04-09,2886
4581,Wyoming,2020-04-09,230
4582,Alabama,2020-04-10,2947
4583,Alaska,2020-04-10,246
4584,American Samoa,2020-04-10,0
4585,Arizona,2020-04-10,3112
4586,Arkansas,2020-04-10,1171
4587,California,2020-04-10,21081
4588,Colorado,2020-04-10,6202
4589,Connecticut,2020-04-10,10538
4590,Delaware,2020-04-10,1326
4591,Diamond Princess,2020-04-10,49
4592,District of Columbia,2020-04-10,1660
4593,Florida,2020-04-10,17531
4594,Georgia,2020-04-10,11485
4595,Grand Princess,2020-04-10,103
4596,Guam,2020-04-10,130
4597,Hawaii,2020-04-10,442
4598,Idaho,2020-04-10,1354
4599,Illinois,2020-04-10,17887
4600,Indiana,2020-04-10,6907
4601,Iowa,2020-04-10,1388
4602,Kansas,2020-04-10,1117
4603,Kentucky,2020-04-10,1693
4604,Louisiana,2020-04-10,19253
4605,Maine,2020-04-10,586
4606,Maryland,2020-04-10,6968
4607,Massachusetts,2020-04-10,20974
4608,Michigan,2020-04-10,22434
4609,Minnesota,2020-04-10,1336
4610,Mississippi,2020-04-10,2469
4611,Missouri,2020-04-10,3897
4612,Montana,2020-04-10,365
4613,Nebraska,2020-04-10,635
4614,Nevada,2020-04-10,2722
4615,New Hampshire,2020-04-10,819
4616,New Jersey,2020-04-10,54588
4617,New Mexico,2020-04-10,1081
4618,New York,2020-04-10,172348
4619,North Carolina,2020-04-10,3965
4620,North Dakota,2020-04-10,278
4621,Northern Mariana Islands,2020-04-10,6
4622,Ohio,2020-04-10,5878
4623,Oklahoma,2020-04-10,1794
4624,Oregon,2020-04-10,1322
4625,Pennsylvania,2020-04-10,20051
4626,Puerto Rico,2020-04-10,725
4627,Rhode Island,2020-04-10,1727
4628,South Carolina,2020-04-10,3067
4629,South Dakota,2020-04-10,536
4630,Tennessee,2020-04-10,4891
4631,Texas,2020-04-10,12105
4632,Utah,2020-04-10,2103
4633,Vermont,2020-04-10,679
4634,Virgin Islands,2020-04-10,50
4635,Virginia,2020-04-10,4509
4636,Washington,2020-04-10,10119
4637,West Virginia,2020-04-10,574
4638,Wisconsin,2020-04-10,3068
4639,Wyoming,2020-04-10,239
4640,Alabama,2020-04-11,3217
4641,Alaska,2020-04-11,257
4642,American Samoa,2020-04-11,0
4643,Arizona,2020-04-11,3393
4644,Arkansas,2020-04-11,1228
4645,California,2020-04-11,21706
4646,Colorado,2020-04-11,6513
4647,Connecticut,2020-04-11,11510
4648,Delaware,2020-04-11,1479
4649,Diamond Princess,2020-04-11,49
4650,District of Columbia,2020-04-11,1778
4651,Florida,2020-04-11,18494
4652,Georgia,2020-04-11,12159
4653,Grand Princess,2020-04-11,103
4654,Guam,2020-04-11,133
4655,Hawaii,2020-04-11,465
4656,Idaho,2020-04-11,1396
4657,Illinois,2020-04-11,19180
4658,Indiana,2020-04-11,7435
4659,Iowa,2020-04-11,1510
4660,Kansas,2020-04-11,1275
4661,Kentucky,2020-04-11,1693
4662,Louisiana,2020-04-11,20014
4663,Maine,2020-04-11,616
4664,Maryland,2020-04-11,7694
4665,Massachusetts,2020-04-11,22860
4666,Michigan,2020-04-11,23605
4667,Minnesota,2020-04-11,1427
4668,Mississippi,2020-04-11,2642
4669,Missouri,2020-04-11,4108
4670,Montana,2020-04-11,377
4671,Nebraska,2020-04-11,699
4672,Nevada,2020-04-11,2702
4673,New Hampshire,2020-04-11,885
4674,New Jersey,2020-04-11,58151
4675,New Mexico,2020-04-11,1091
4676,New York,2020-04-11,181026
4677,North Carolina,2020-04-11,4354
4678,North Dakota,2020-04-11,293
4679,Northern Mariana Islands,2020-04-11,6
4680,Ohio,2020-04-11,6250
4681,Oklahoma,2020-04-11,1868
4682,Oregon,2020-04-11,1371
4683,Pennsylvania,2020-04-11,21719
4684,Puerto Rico,2020-04-11,788
4685,Rhode Island,2020-04-11,2349
4686,South Carolina,2020-04-11,3211
4687,South Dakota,2020-04-11,626
4688,Tennessee,2020-04-11,5132
4689,Texas,2020-04-11,13023
4690,Utah,2020-04-11,2207
4691,Vermont,2020-04-11,711
4692,Virgin Islands,2020-04-11,51
4693,Virginia,2020-04-11,5077
4694,Washington,2020-04-11,10434
4695,West Virginia,2020-04-11,577
4696,Wisconsin,2020-04-11,3213
4697,Wyoming,2020-04-11,261
